textDisplay,likeCount,authorDisplayName,authorChannelUrl,authorChannelId,publishedAt,updatedAt
"La herida la tenemos nosotros,  por que el Perú  atacó a chile cuando este se encontraba en guerra con Bolivia.  Ud nos golpearon por la espalda.",0,@davidleonardoborquezramire9939,http://www.youtube.com/@davidleonardoborquezramire9939,UC4XmnF-Nedezj3N_Z2pmzxg,2024-10-04T20:47:04Z,2024-10-04T20:47:04Z
Soy chileno me encanto su narración de la historia,0,@maximilianoherrera6539,http://www.youtube.com/@maximilianoherrera6539,UCgj3AqdrrvsQDF1_sJ_63mg,2024-10-03T18:12:17Z,2024-10-03T18:12:17Z
El problema de Perú es que salieron oprobio de esa guerra y les gustaría una revancha para revertir esa vergüenza de ser derrotado por un país más chico y pobre,0,@claudioalejandrovillarlazo8052,http://www.youtube.com/@claudioalejandrovillarlazo8052,UC8HkGhyK2e2sFnPlyEs0D0A,2024-10-03T16:30:53Z,2024-10-03T16:30:53Z
Soy chileno descendiente de los Sotomayor y Carlos Condell.<br>Los peruanos tienen un referente de Héroe magnífico.<br>Me refiero a Grau. <br>Me pregunto que hubiese sido si los gobiernos peruanos le hubiesen prestado más atencion a Don Miguel Grau?<br>Estoy seguro que hubiese emparejado más la cancha.,0,@victorle-bert6009,http://www.youtube.com/@victorle-bert6009,UCtyAu7-4GA9qIJjJUgYsGCQ,2024-10-02T19:48:58Z,2024-10-02T19:48:58Z
La señora dice  que Chile no estaba preparado para la guerra? Entonces porque empezó o invadió Antofagasta....?,0,@FlorentinoHuanacoVega,http://www.youtube.com/@FlorentinoHuanacoVega,UCWVmv-lNkfovQSmN6OR2YNg,2024-10-02T10:26:49Z,2024-10-02T10:26:49Z
"Que hermoso acento español limeño de la señora, que pena que se esté extinguiendo por culpa del: &quot;hala pe causha&quot; y el &quot;manya brother, o seaaa...&quot;",1,@desolactrix9153,http://www.youtube.com/@desolactrix9153,UCgbfMBP81LN2DWF6_SfIrbQ,2024-10-02T01:56:45Z,2024-10-02T01:56:45Z
Que manera de amañar los sucesos del oprimido.,0,@carlosleiva5473,http://www.youtube.com/@carlosleiva5473,UCXUqUjs9yxcZF13PvUSP-kg,2024-10-01T04:54:00Z,2024-10-01T04:54:00Z
"La verdad....estoy en desacuerdo que Bolivia siente que Perú y Chile le deben salida al mar... Ese sentimiento está únicamente enfocado en Chile, manteniendo al Perú como parte de su bando, a pesar de los entretelones existentes... El sentimiento de injusticia y resentimiento persiste aún dirigido contra Chile (no contra Perú) sin saber nada de lo mal que manejaron nuestros &quot;líderes&quot; dicho evento, la falta de conocimiento de tratados, la angurria de poder, la torpeza de no ver los propios recursos y los del &quot;enemigo&quot;, así como intereses personales.... Y los antecedentes previos al conflicto, totalmente desconocidos por la mayor parte de la gente, hacen que dicho sentimiento persista en el tiempo...",0,@jaimesalgueiro9722,http://www.youtube.com/@jaimesalgueiro9722,UCo6KSQwScwGBebDjEbXQblA,2024-09-30T00:15:22Z,2024-09-30T00:15:22Z
"Me encantó la entrevista.  Excelente anfitrión y genial entrevistada.  Cuando sí se agradece a YT que ponga sugerencias.  No conocía a esta señora, pero ahora buscaré más de su saber, super objetivamente, desde Perú me contó algo de esa lamentable Guerra, poniendo mucho de lo que pasaba en mi Chile, cosas que acá no se desarrollan o muy poco.  Todos mis respetos a doña Carmen. Gracias miles.",0,@rescueawen7430,http://www.youtube.com/@rescueawen7430,UCL32yRM5geikWUW1T-vnKrQ,2024-09-29T23:59:02Z,2024-09-29T23:59:02Z
"Que mala suerte estar rodeado de paises traumados, peru no logro el desarrollo por la perdida de una provincia, bolivia no logro el desarrollo por la perdida del litoral, argentina no logra el desarrollo por no tener salida al pacifico, paises mediocres son los que sus miserias son culpa de otros",0,@gustavofuentes7744,http://www.youtube.com/@gustavofuentes7744,UCsPe_GYhpUov5YXDCjh0tCQ,2024-09-29T21:27:29Z,2024-09-29T21:27:29Z
Porqué la señora McEvoy llama a Concepción como La Concepción? Ese es el verdadero nombre o es el nombre que le pusieron los Chilenos? Y si es así porque tenemos que llamarlo igual? Gracias,0,@carloszavaleta4979,http://www.youtube.com/@carloszavaleta4979,UC5E18QSWHHMBvAGIHXSvJ_g,2024-09-29T12:33:16Z,2024-09-29T12:33:16Z
"Señores una consulta, la Guerra del Pacifico no fue la que libraron Estados Unidos y Japón?  La de Perú y Chile se llamó la Guerra del Guano y el Salitre. Es correcto? Gracias",0,@carloszavaleta4979,http://www.youtube.com/@carloszavaleta4979,UC5E18QSWHHMBvAGIHXSvJ_g,2024-09-29T12:16:14Z,2024-09-29T12:16:14Z
"Yo creo q deberían terminar de una vez por toda esa historia de la guerra , ya deberían superarlo por favor. Han pasado muchos años ya.",0,@danielriquelmeorellana958,http://www.youtube.com/@danielriquelmeorellana958,UC8C0jIpATnwDReF_ct0bUpg,2024-09-29T00:53:58Z,2024-09-29T00:53:58Z
Enfrentamiento entre dos pueblos<br>motivo &quot;el salitre&quot;<br>ganadores  empresarios industriales del salitre,0,@victorramos4497,http://www.youtube.com/@victorramos4497,UCSA3Zy5KyhCJowtbomPlhQw,2024-09-28T23:20:14Z,2024-09-28T23:20:14Z
"Cómo que chile no estaba preparado ???no jd entonces como la ganaron por fueron con pico pala ,es mentir ya que Perú no está preparado y por eso se le envío a prado para conpar armamento y barco que nunca llegó x culpa de los ingleses y el punto principal es bolivia ya que con ellos es su Guerra",0,@sofiasoto7631,http://www.youtube.com/@sofiasoto7631,UCjxCwszoLsgesqy2mS332Zg,2024-09-28T12:43:05Z,2024-09-28T12:43:05Z
Buena entrevista!!!,0,@MiguelMolina-jh5jj,http://www.youtube.com/@MiguelMolina-jh5jj,UChqx9WHISzJH8m3pDQSwU8g,2024-09-27T15:25:21Z,2024-09-27T15:25:21Z
"Es gracioso que aún han pasado 140 años,  y aún intentan empatar el resultado. Chile se impuso en la guerra, tanto en sentido militar, como económico. En chile seguimos una larga tradición republicana y no se caudillos.  Llévanos más de 50 años sin un golpe de estado . Ni cambiando gobernantes, ya sea como cambio calcetines diarios. Dejen de comprarse con nosotros. Porque a los chilenos te poco nos importa Perú. Tenemos muchos problemas. Pero este tema de la guerra y el constante uso de ella. Ya ni siquiera es materia de discusión.   Quizás peruanos deberían concentrarse en las cosas buenas que ha hecho por Perú. Cómo la independencia de España, una segunda independencia. Recuerden que fueron peruanos quienes vinieron a pedir ayuda a chile, para safarse del yugo de la confederación Peruano- Boliviana. La guerra contra España. Fue chile, quien declaró la guerra a España incluso antes que Perú, que fue el país invadido.   La historia tiene más de una mirada. Pero seguir intentando empatar la situación. Cuando el resultado no resiste análisis",0,@FelipeSepulvedaf,http://www.youtube.com/@FelipeSepulvedaf,UCMAeai0x34d6A1JAQ52IcXA,2024-09-27T13:32:59Z,2024-09-27T13:39:51Z
Fui al ejército para la guerra con Ecuador pero deseaba y sueño en una guerra von chile. Y recuperar  arica asi quitarles el orgullo de humillar al peru por la lechuga carajo 🇵🇪🇵🇪,0,@domingochinchay145,http://www.youtube.com/@domingochinchay145,UCTa3tfKH9kq_EmpW_OwSQqQ,2024-09-27T12:36:33Z,2024-09-27T12:36:33Z
"En la guerra todos pierden, menos CHILE…",0,@TheRodrigomm,http://www.youtube.com/@TheRodrigomm,UCc6t2pGMrY2r2Jv8aTgTMgg,2024-09-27T05:18:14Z,2024-09-27T05:18:14Z
"Pero la culpa la tubo peru ya que el problema era solo con bolivia y peru nunca debio intervenir y asi nunca ubiera perdido nada recuerden que chile no solo toma lima sino fue mas alla llego hasta chimbote .es la <a href=""http://verda.no/"">verda.no</a> fue culpabde chile que peru perdiera territorio eso no hablam en peru.gracias mi pareja es peruana y aqui en chile no hay resentimiento alguno.contrA un peruano ybuo e estado en lima y nunca me e sentido raro al contrario son muy amables .aqui en chile hay muchos peruano y creo que es igual comoe senti yo alla.ok",1,@luisvargas7862,http://www.youtube.com/@luisvargas7862,UC2b8DtNhS_ZUJYMjFYxGnlg,2024-09-26T22:30:02Z,2024-09-26T22:30:02Z
Nadie esta preperado para la guerra ! Nunca mas habra guerra en Sudamerica.,0,@migueltridico6390,http://www.youtube.com/@migueltridico6390,UCI-INuulOao8gTvfgKngPrg,2024-09-26T22:23:42Z,2024-09-26T22:23:42Z
"Bueno, Argentina consiguió patagonia de esa manera. Un tema tabú en ese país, que implica gran cobardía.<br>Solo asi pudieron meter mano a patagonia... Eso le faltó mencionar a la historiadora<br>Muy buena entrevista",0,@lorena0080,http://www.youtube.com/@lorena0080,UC11V_4DiR_olbsghln4xisQ,2024-09-26T14:04:59Z,2024-09-26T14:04:59Z
"Da gusto escuchar a una historiadora, instruida, apoyada en la investigación y además peruana, que nos presente una nueva visión histórica, informada y objetiva de lo hechos relacionados con la Guerra del Pacífico. Y que espero vengan a sanar, de cierta manera, las heridas dejadas por este conflicto. Un saludo fraterno al pueblo peruano!!",0,@DanielCastillo-mu1cr,http://www.youtube.com/@DanielCastillo-mu1cr,UClOC7VPshaS6Oq4g-SpDpZQ,2024-09-26T03:56:02Z,2024-09-26T03:56:02Z
"ninguno de los dos pueblos gano, si bien chile tomo el control de esas tierras los dueños de las riquezas fueron los personajes que todos conocemos el chileno fue esclavo de estas compañias, esta mas que claro que no fue una guerra ideologica. Es una situacion análoga a nuestra nacionalizacion del cobre, que trajo muchos problemas para los chilenos y si somos criticos los grandes yacimientos de cobre no son chilenos son en su mayoria de compañias extranjeras y si alguien se toma la molestia de hacer un catastro se dará cuenta de que todo el pais pertenece como pertenencia minera a empresas extranjeras. Estos poderes nos han querido siempre separados sin dialogo",0,@josefigueroadiaz3819,http://www.youtube.com/@josefigueroadiaz3819,UCpUEhjV6-KaQyXcZjU2BZNg,2024-09-26T01:54:02Z,2024-09-26T01:54:02Z
"Peru perdió mas territorio con Colombia que con Chile y por qué entonces ese odio y envidia, ese mirar para arriba a chile? Pues, porque fue el unico país que llego hasta lima y sentó a un chileno en el trono de virrey. Ese sentimiento de patria mancillada es lo que mantiene el dolor y la envidia de peru hacia chile",0,@HardyHeron,http://www.youtube.com/@HardyHeron,UC1xjbGSOxp3_IEA_2YYfByA,2024-09-26T01:24:54Z,2024-09-26T01:24:54Z
"La herida de la guerra de 1879 se abre cada vez que aparecen personajes como la historietista britanics. CARMEN MCEBOY para hacernos creer que Perú, un pais desarmado, provocó una guerra para para atacar a Chile.<br>La historia ha probado ya   con detalles probatorios que Chile se preparó para invadir el Perú, siendo para lograr su expansión geografica. No llama la atencion que este tipo de propagabda abtihistorica se realice en una epoca d paz en la que nuestro pais camina hacia el desarrollo y Chile pierde el paso en su crecimiento.<br>Quieren hacer creer que zchile hizo una guerra civilizadora cuando en <a href=""http://realidad.la/"">realidad.la</a> civilizacion comenzo con las antiguas culturas cuanxo Chile no existia.",0,@manuelcenzano2005,http://www.youtube.com/@manuelcenzano2005,UC0dET6UaDG4lVCdrJeq1ExQ,2024-09-26T01:01:58Z,2024-09-26T01:01:58Z
"Como se trasgiverza la Historia ,chile tuvo como fin conquistar el Perú, bolivia fue la práctica, logró sus Propocitos,invadió ,se apropió de 3 puertos ,desmenbro el territorio.",0,@carloscoronel1273,http://www.youtube.com/@carloscoronel1273,UCmqrKX1dA_NKVKlNBeqjmcA,2024-09-25T23:23:34Z,2024-09-25T23:23:34Z
"Una invitada de lujo, y un excelente entrevistador. Saludos de una peruana en 🇺🇸.",1,@claudiaa2854,http://www.youtube.com/@claudiaa2854,UC7BD_rAr3RkUyNt34E5MCDQ,2024-09-25T18:01:41Z,2024-09-25T18:01:41Z
"Ya basta de tanta falacia....en virreinato del peru ...chile era una capitanía donde era desterrados las malas personas de lima ....lima era el glamour la opulencia no había pobres, tenía un salario 8 o 10 más que un europeo, gracias ala plata que provehia ala china....y con esa plata España construyó las américas, el imperio español era el amo del mundo durante 300 años, el idioma más hablado del mundo era el español y la moneda mundial era el real de  8,  99 % plata pura... es decir el peru era la joya de la  corona x la cantidad de plata que se sacaba, el 80 % de plata del mundo era de potosí el alto peru...España globalizo el mundo hace 500 años, y quienes eran los españoles??? Tenían parte de fenicios, cartagines, griegos, visigodos, celtas,iberos y romanos....es decir eran romanos¡¡¡ en la independencia de las américas  el peruano no quería la independencia x que vivía bien ...los libertadores  eran masones o espías ingleses....hecho la independencia el PBI se redujo al 10% y el comercio con la china se quedó en manos ingleses, y el peru como nación nueva  nació con deuda ...la famosa deuda externa, que se la cobraron al peru la independencia de casi todos los países de sudamerica incluido chile ....era un adeuda impagable a bancos ingleses 20 mil millones de la epoca ....después en la guerra con chile fue una guerra con Inglaterra, los ingleses como saqueadores del mundo se enteraron del mejor salitre de alta ley que había en tarapaca conspiraron contra en peru, armaron a chile y hecha la invasión y toda la logística de desembarco saquearon lima, los ingleses era expertos en eso???, y después lo explotaron durante 60 años hasta la segunda guerra mundial....después el salitre ya no era rentable xq los alemanes lo sintetizaron x los bloqueos qué tenía....y así las minas salitrera quedaron abandonadas en tarapaca Humberston...al norte de chile ...esa es la verdadera historia señores¡¡¡ fueron utilizados x los ingleses saqueadores del mundo el más asesino¡¡ el que  trajo la esclavitud alas américas.....es decir los piratas anglosajón protestante  gobiernan el mundo hasta hoy..",0,@fredyangel18,http://www.youtube.com/@fredyangel18,UCXOEDNGxVJdlrjG1379JAeg,2024-09-25T16:46:11Z,2024-09-25T16:50:33Z
Se siente un tufillo izquierdoso en el relato....,0,@CamperoChile,http://www.youtube.com/@CamperoChile,UCe0vN8CnSmJZPv0jZ19Ty6w,2024-09-25T09:17:29Z,2024-09-25T09:17:29Z
Los vencedores y a la vez que robaron territorios van a dar su versión subjetiva. Dicen que no estaban preparados para la guerra pero si declararon la guerra. Más bien esa señora desconocida parece chilena y toma el tema de aquella guerra a la ligera. Solo falta que también diga país hermano a Chile. Es como que termine la guerra Ucrania - Rusia y pocos años después hayan poco a poco ucranianos que digan país hermano a Rusia. Increíble.,1,@cristiantaboadasanchez1588,http://www.youtube.com/@cristiantaboadasanchez1588,UCmEu65NUh39qNKNVEzJy3Jw,2024-09-25T03:43:11Z,2024-09-25T03:43:11Z
Que buena entrevista...excelente...se agradece contenido como este.,0,@juaneduardomontes7501,http://www.youtube.com/@juaneduardomontes7501,UCQWNH7pjtpoh04EY5ro8kjQ,2024-09-25T03:07:31Z,2024-09-25T03:07:31Z
"No creen que hablar de algo que paso hace mas 150 años es mucho, esta bien estudiar la historia pero escarbarla a cada rato,tiene otras intenciones.",0,@rodrigobastias982,http://www.youtube.com/@rodrigobastias982,UCXgrVxyVZDeDboX4SFKZjCA,2024-09-25T02:21:37Z,2024-09-25T02:21:37Z
"Para entender todo, no hay que solo leer el o los libros de esta historiadora, Bolivia se alzó en contra de Chile pidiendole ayuda después al Perú. Chile sin tener otra opción, por que ya se veia la &quot;traición&quot; de ambos paises vecinos, le declaró la guerra a los 2 y bueno, el resto es historia. (la siguen teniendo adentro) Imaginense que a Argentina igual le pidieron ayuda, y podría haber sido el fin de Chile, pero recuerden que Chile tiene paises extranjeros amigos, como Inglaterra jajaja, la guerra no es solo brutalidad, es tambien estrategia, y es asi como hizo todo Chile. 🇨🇱<br>Pero todo esto es antiguo, saludos a todos los hermanos del cono sur, que si nos unieramos, seriamos grandes.",0,@DjSmaileful,http://www.youtube.com/@DjSmaileful,UC-gXiXWA9YYlc4EBCeMgO1w,2024-09-24T22:22:19Z,2024-09-24T22:26:11Z
"Esta señora viene Hacer como pierola, egoista y alienada como los británicos, no es clara en sus conclusiones (peru una nueva nacion con sus oportunidades)",0,@henryramosaparicio1497,http://www.youtube.com/@henryramosaparicio1497,UC5mTG0qjCOfBT9uKxsoHqdA,2024-09-24T01:34:17Z,2024-09-24T01:34:17Z
Chile no estaba listo jajaja y inglaterra si estaba listo,0,@Carlos-i3v8w,http://www.youtube.com/@Carlos-i3v8w,UCjl6EhTfBMg8j0ODthq0w0w,2024-09-24T01:15:56Z,2024-09-24T01:15:56Z
DRA MCEVON <br>¿Porque deberiamos tener &quot;padres fundadores&quot;? Si nosotros nos sentiamos bien siendo un poderoso Virreynato?<br>Desarrolle ese tema<br>Hasta luego.,0,@CarlosJuan197,http://www.youtube.com/@CarlosJuan197,UCBLgiEIZuJoMpBa0wF24DgQ,2024-09-23T21:13:15Z,2024-09-23T21:13:15Z
"SI CHILE NO ESTABA PREPARADO PARA UNA GUERRA, NO DEBIO DECLARAR LA GUERRA CONTRA EL PERU.<br>PARECE QUE ESTA AFIRMACION SE TIENE QUE DESARROLLAR.",0,@CarlosJuan197,http://www.youtube.com/@CarlosJuan197,UCBLgiEIZuJoMpBa0wF24DgQ,2024-09-23T20:55:45Z,2024-09-23T20:55:45Z
En Chile nadie habla de mierdu pero ustedes viven pendientes de nosotros o de argentina 😂😂😂,0,@KajjaKajaj,http://www.youtube.com/@KajjaKajaj,UC-5m0UUnYXeNBZFXIvH7tgw,2024-09-23T10:59:24Z,2024-09-23T10:59:24Z
"Excelente Entrevista, vale la pena adquirir el libro",0,@pablodelaguila7333,http://www.youtube.com/@pablodelaguila7333,UC469_elCl3yN6VHN2aBDeFQ,2024-09-22T23:08:19Z,2024-09-22T23:08:19Z
"Los Chilenos fueron auspiciados por Inglaterra,  rrobar nuestras tierras del Sur Peruano, Arica, Antofagasta, Tarapaca. Quemar las bibliotecas de Lima, querer rrobarse el Pisco Peruano, la maca..para mi como Iquen̈o la tierra del pisco Peruano), para mi los gobernadores De Chile y politicos fueron y son una tira de ladrones.. que devuelvan todo lo rrobado.. que les parece si de aqui a unos siglos les quitamos lo rrobado..",0,@pachopirata,http://www.youtube.com/@pachopirata,UCK37ep18FKVFTk0cIt-FuMw,2024-09-22T18:30:18Z,2024-09-22T18:43:37Z
"Ja ja ja que mentira de esta escritora , no compraría esta basura de libro .",0,@goyaricardo2663,http://www.youtube.com/@goyaricardo2663,UCEQIZ2MIB4RM_hfp-6ZGQtA,2024-09-22T10:06:56Z,2024-09-22T10:06:56Z
"... &quot;Entrenados en la violencia&quot; ..? y que creé esta señora, que la guerra es un carnaval de fuegos de artificio ?  Acaso las fuerzas aliadas en la II GM, Rusos o Norteamericanos no cometieron tropelias ? violaciones, asesinatos, torruras ? ASI ES LA GUERRA SEÑORA . Por lo demas los peruanos no fueron almas de la caridad, en la Batalla de la Concepción por ejemplo. Mi bisabuelo salvo de morir en una emboscada a su grupo de avanzada que fué sorprendida en un bajo por los peruanos y fueron acribillados y repasados con bayoneta. Herido en una pierna quedó debajo de sus compañeros rematados y así lo encontraron, grave siendo licenciado y regresado al sur de donde era, en Arauco <br>Estuvo casi dos años chokeado sin hablar, solo salía a su campo afirmado en   su muleta en eternos silencios, hasta que  se atrevió a contar lo que había pasado...<br>mi madre me lo relató cuando adolescente. Así es la guerra, uno triunfa y otro pierde, pero en lo que ambos están emparejados es en el sufrimiento. Esto se supera dando vuelta la hoja y avanzando. USA con su bomba atómica mato miles de japoneses en un instante hace 74 años y ahora Japon y USA son férreos aliados. 134 años han pasado y aún hay muchos peruanos resentidos, vengativos, revanchistas, con odio a todo lo chileno, porqué ? la responsabilidad está en la educación, ahí profesores llenaron de odio revanchista muchos niños y el resultado es que esto no se puede cerrar todavía. Por esto los historiadores deben ser responsables en su relato. Chile está muy bien armado y preparado, para agredir ? no, justamente es para defensa, porque cada cierto tiempo aparecen caudillos populistas que asuzan al pueblo con venir a &quot;recuperar territorio&quot;, ( curioso que con otros vecinos han perdido más). Lo cierto es que sería sangriento y doloroso para los dos pero lo peor es que no recuperarian ni un centímetro, así que mejor dedicarse a progresar y callar a los brabucones.",1,@charlydelgado347,http://www.youtube.com/@charlydelgado347,UCFNi9BoV_dd-nAHKOh25qTA,2024-09-21T21:54:01Z,2024-09-21T21:54:01Z
"Creo que el primer error del entrevistador es decir que la guerra con chile fue el peor momento de crisis del  pais ,cuando la verdad el peor momento fue la independencia donde el pais llego a su momento mas caotico y hambruna quizas el caudillaje y el divisionismo fue el principal motivo de la perdida de la guerra.",1,@fulcrumaero,http://www.youtube.com/@fulcrumaero,UCm14WHXcjcANQpnHPtfFMKQ,2024-09-21T20:31:00Z,2024-09-21T20:31:00Z
"Carmen &quot; Bozzo &quot; la Carmen de America y sus suposiciones, sospechas, imaginaciones, no sabia de la doctrina Portales ?????   Raro para una historiadora que se precia de tal !!!  Para quien juega esta señora?  Busca el facil aplauso chileno?  Busca catapultarse a través de su terminología seudohistorica usando su título y regando y dejando dando bote a sus deformaciones históricas.",0,@luisquispe7327,http://www.youtube.com/@luisquispe7327,UCrTN4Cmov_ErPpELPxw3i4g,2024-09-21T19:19:08Z,2024-09-21T19:19:08Z
Peru a perdido todas las guerras en que participado,1,@sergioraulsandovalperez6182,http://www.youtube.com/@sergioraulsandovalperez6182,UCRXp-sCWS6RwXi4qvrr0TWA,2024-09-21T17:13:20Z,2024-09-21T17:13:20Z
Excelente Carmen. Muy didáctica,0,@piscoelqui1,http://www.youtube.com/@piscoelqui1,UCTY2xjKW6RwDejcQIeFKe-w,2024-09-21T16:19:33Z,2024-09-21T16:19:33Z
